Facility_Name,CO2,Category
Lily Lake,418.4236966666667,low
Limerick / Flemming Park,418.5557772,medium
Limerick / Southwood Park,418.5558472,medium
Limerick Park,418.555881,medium
Limerick Road Park,418.5557204,medium
Limerick Road School Land,418.5559564,medium
Limerick/Southwood Parktennis Courts,418.5558896,medium
Lincoln,418.55185586666664,medium
Lincoln Heights,418.5515296,medium
Lincoln Heights Park,418.55153720000004,medium
Lincoln Park,418.55006399999996,medium
Lincoln Road Green At Yacth Club,418.55804880000005,medium
Lincoln Trail,418.557761225,medium
Linden Court,418.56577519999996,medium
Little River Reservoir Bark Park,418.42126,low
Little River Reservoir Playground,418.4211848,low
Liverpool Street Gym,418.5582028,medium
Loch Lomond School,418.42075140000003,low
Lollypop,418.4263188,low
London Court Park,418.5572452,medium
Long Lake,418.4268570666667,low
Lookout,418.4241128,low
Lord Beaverbrook Rink,418.4223212,low
Lorenz' Leap,418.42486920000005,low
Lorne Middle School,418.42318,low
Lorneville,418.41559359999997,low
Lorneville Community Center Playground,418.4156372,low
Lou Murphy / Milford Park,418.4232572,low
Lou Murphy Park Playground,418.42319560000004,low
Loyalist Cemetary,418.55972399999996,medium
Lynx,418.4711792,medium
M. Gerald Teed Memorial School,418.4274796,low
M. Gerald Teed School,418.4273416,low
M. Gerald Teed School Playground,418.4273896,low
M.G. Teed Memorial School,418.427264,low
Macadam Avenue,418.567999,medium
Macaleese Meadows,418.47139560000005,medium
Mackay Skyway,418.424031,low
Macloon Field,418.56654560000004,medium
Macpherson Street Park,418.5620476,medium
Magnetic Hill Estates,418.4795128,medium
Magnetic Hill Zoo,418.48154320000003,medium
Malcolm's Way,418.479144,medium
Malloy,418.5619732,medium
Malloy Field,418.5619612,medium
Malloy Park,418.5620072,medium
Mama I'M Coming Home,418.4246056,low
Mannington Lane Park,418.56698279999995,medium
Manresa Drive Open Space,418.56836000000004,medium
Maple To Linden Neighbourhood Connector,418.56562080000003,medium
Maplehurst,418.47819880000003,medium
Maplehurst Splash Pad,418.4782716,medium
Mapleton,418.4772908,medium
Marguerite Maillet,418.478459,medium
Market Place West,418.419486,low
Market Place West Playground,418.4200168,low
Market Place West Skatepark,418.41996679999994,low
Market Square Courts,418.42130360000004,low
Marsh Boardwalk,418.4181272,low
Martinon,418.4317472,low
Martinon Community Center Playground,418.4317976,low
Martinon Community Centre,418.4317976,low
Martre,418.47042439999996,medium
Maryanne,418.4262508,low
Marysville,418.5623948,medium
Marysville (Back),418.56291080000005,medium
Marysville (Front),418.56251960000003,medium
Marysville Cenotaph,418.5622756,medium
Marysville Gym,418.5622696,medium
Marysville School,418.5623276,medium
Masqwi,418.47601519999995,medium
Massey St.,418.5618988,medium
Massey Street Park,418.56190000000004,medium
Mayflower Lake,418.42658056000005,low
Mayflower Street Park,418.5685496,medium
Mcadam Avenue School,418.568038,medium
Mcadam Avenue Tennis Courts,418.5680364,medium
Mcaloon,418.56654679999997,medium
Mcevoy Street Park,418.5625604,medium
Mcgregor Street Park,418.5703804,medium
Mckinley Avenue Park,418.5647116,medium
Mcknight Street Park,418.5685372,medium
Mcleod Hill Road Land,418.5708644,medium
Mcleod Hill Road Park,418.56935,medium
Mcloon Field,418.56654679999997,medium
Mcmann Street,418.55874559999995,medium
Mcsweeney,418.47263760000004,medium
Melvin Street Park,418.565536,medium
Memorial Park,418.42135415999996,low
Midwood Avenue Playground,418.41788999999994,low
Milford Memorial,418.42315080000003,low
Millidgeville,418.42750520000004,low
Millidgeville North School,418.42787530000004,low
Millidgeville School Playground,418.4283872,low
Milner,418.46896480000004,low
Mispec Park Playground,418.40639519999996,low
Mitch Clarke Park,418.56659959999996,medium
Mitchell Street Park,418.56147400000003,medium
Monte Cristo Playground,418.42165480000006,low
Montgomery To Gregg Neighbour Connector,418.56060640000004,medium
Montogomery To Oxford Neighbourhood Connector,418.5619852,medium
Moose Trax,418.42770224000003,low
Morell Park,418.5602334,medium
Morna Heights School,418.4304624,low
Morna Heights School Playground,418.430496,low
Morris Street Playground,418.421462,low
Mountain Woods,418.4802572,medium
Mullberry To Broad Neighbour Connector,418.5659792,medium
Murray Avenue Park,418.5622988,medium
Muskrat,418.4701096,medium
Nashwaak,418.5626116,medium
Nashwaak Trail,418.56154164000003,medium
Nashwaaksis Arena,418.5665208,medium
Nashwaaksis Commons,418.56621079999996,medium
Nashwaaksis Memorial School,418.566842,medium
Nashwaaksis Memorial School ( Tennis Court),418.56684479999996,medium
Nashwaaksis Memorial Tennis Courts,418.5668356,medium
Nashwaaksis Middle School,418.56685288,medium
Nashwaaksis Middle School (Lower),418.5669128,medium
Nashwaaksis Middle School (Middle),418.5668176,medium
Nashwaaksis Middle School (Upper),418.566682,medium
Nashwaaksis Middle Tennis Courts,418.56649960000004,medium
Nashwaaksis Stream Nature Park / Parc Nayurel Du Ruisseau Nashwaaksis,418.56621959999995,medium
Nason Road Playground,418.42240640000006,low
Neil To Carney Neighbourhood Connector,418.5625576,medium
Neville Street Park,418.56796800000006,medium
New Brunswick Community College,418.4188368,low
Newfoundtrail,418.42683040000003,low
Norfolk To Liverpool Neighbourhood Connector,418.5581972,medium
North End,418.42310920000006,low
North Riverfront / Riverain Nord,418.5635426,medium
Northside / Rive Nord,418.56650520000005,medium
Northside Trail,418.5655011384615,medium
Northwest,418.47460245714285,medium
Northwest Access,418.4766198666667,medium
Oak,418.46764920000004,low
Ocean Drive Playground,418.4138732,low
Odell Park,418.5635092,medium
Officers Square,418.562588,medium
Ogilvie Brook,418.47528919999996,medium
Old Burial Ground,418.56253319999996,medium
Old Carriage Road (0.4Km),418.4238856,low
Old Race Course,418.4253310285714,low
Old Train Bridge / Ancien Pont-Rail,418.56119839999997,medium
Orignal,418.4697624,low
Our Compliments,418.42558319999995,low
Outdoor Skating Rink,418.4658828,low
Owen Lake,418.42817613333335,low
Parc Island View Park,418.57046520000006,medium
Parc Killarney Park,418.57007697142853,medium
Parc Odell Park,418.5632584383562,medium
Park St. School,418.566004,medium
Park Street Gym,418.5660888,medium
Park Street Park,418.5660028,medium
Pauline Frizzell,418.4682052,low
Pederson Crescent Park,418.561034,medium
Pembroke Crescent Park,418.56210480000004,medium
Peter Murrary Arena,418.4214348,low
Piercy To Adams Neighbourhood Connector,418.55164600000006,medium
Pinehurst,418.4736084,medium
Pinehurst Pathways,418.4736052,medium
